exchange_timestamp,mid_price,ask_price_1,ask_qty_1,bid_price_1,bid_qty_1,ask_price_2,ask_qty_2,bid_price_2,bid_qty_2,ask_price_3,ask_qty_3,bid_price_3,bid_qty_3,ask_price_4,ask_qty_4,bid_price_4,bid_qty_4,ask_price_5,ask_qty_5,bid_price_5,bid_qty_5,ask_price_6,ask_qty_6,bid_price_6,bid_qty_6,ask_price_7,ask_qty_7,bid_price_7,bid_qty_7,ask_price_8,ask_qty_8,bid_price_8,bid_qty_8,ask_price_9,ask_qty_9,bid_price_9,bid_qty_9,ask_price_10,ask_qty_10,bid_price_10,bid_qty_10
1784625983536000000,0.073455,0.07346,1096397,0.07345,585503,0.07347,1654210,0.07344,417283,0.07348,1365114,0.07343,715753,0.07349,2236382,0.07342,1462277,0.0735,2210839,0.07341,1986353,0.07351,1727415,0.0734,1043679,0.07352,974751,0.07339,605331,0.07353,911046,0.07338,1052678,0.07354,510404,0.07337,540461,0.07355,981751,0.07336,940064
1784625983610000000,0.073455,0.07346,1096397,0.07345,591565,0.07347,1654210,0.07344,417283,0.07348,1365114,0.07343,715753,0.07349,2236382,0.07342,1462277,0.0735,2210839,0.07341,1986353,0.07351,1727415,0.0734,1043679,0.07352,974751,0.07339,605331,0.07353,911046,0.07338,1052678,0.07354,510404,0.07337,540461,0.07355,981751,0.07336,940064
1784625983758000000,0.073455,0.07346,1096397,0.07345,591456,0.07347,1654210,0.07344,417283,0.07348,1365114,0.07343,686688,0.07349,2236382,0.07342,1462277,0.0735,2210839,0.07341,1986353,0.07351,1727415,0.0734,1043679,0.07352,974751,0.07339,605331,0.07353,911046,0.07338,1052609,0.07354,510404,0.07337,540530,0.07355,981751,0.07336,940064
1784625983856000000,0.073455,0.07346,1096397,0.07345,591456,0.07347,1572581,0.07344,417283,0.07348,1365114,0.07343,678522,0.07349,2244559,0.07342,1462279,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,605331,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625983953000000,0.073455,0.07346,1096397,0.07345,591456,0.07347,1572581,0.07344,417283,0.07348,1365114,0.07343,678522,0.07349,2244629,0.07342,1462279,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,605331,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625984087000000,0.073455,0.07346,1096397,0.07345,591456,0.07347,1572581,0.07344,410651,0.07348,1365114,0.07343,678522,0.07349,2244629,0.07342,1468911,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,609798,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625984197000000,0.073455,0.07346,1097036,0.07345,591456,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,678522,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,609798,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625984333000000,0.073455,0.07346,1097105,0.07345,592544,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,678522,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,609798,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625984443000000,0.073455,0.07346,1026319,0.07345,592544,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,678522,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,974751,0.07339,609798,0.07353,911048,0.07338,1060786,0.07354,510404,0.07337,540530,0.07355,973585,0.07336,940064
1784625984541000000,0.073455,0.07346,1026319,0.07345,592544,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,716215,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625984718000000,0.073455,0.07346,1026319,0.07345,594076,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,716215,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625984915000000,0.073455,0.07346,1026319,0.07345,666979,0.07347,1571873,0.07344,410651,0.07348,1365114,0.07343,716215,0.07349,2244629,0.07342,1474359,0.0735,2210839,0.07341,1986353,0.07351,1727417,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625985019000000,0.073455,0.07346,1026319,0.07345,666979,0.07347,1571873,0.07344,410651,0.07348,1396068,0.07343,716215,0.07349,2245990,0.07342,1474433,0.0735,2210839,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625985113000000,0.073455,0.07346,1026319,0.07345,666979,0.07347,1571873,0.07344,410651,0.07348,1403439,0.07343,722847,0.07349,2245990,0.07342,1467801,0.0735,2210839,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625985240000000,0.073455,0.07346,1026498,0.07345,632275,0.07347,1571873,0.07344,410651,0.07348,1403251,0.07343,722847,0.07349,2245990,0.07342,1467801,0.0735,2210839,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,510404,0.07337,540461,0.07355,973585,0.07336,940064
1784625985565000000,0.073455,0.07346,1026628,0.07345,633554,0.07347,1571873,0.07344,410651,0.07348,1403251,0.07343,722847,0.07349,2245990,0.07342,1467801,0.0735,2235746,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,485488,0.07337,540461,0.07355,973585,0.07336,940064
1784625986108000000,0.073455,0.07346,1026628,0.07345,633521,0.07347,1571873,0.07344,410651,0.07348,1403251,0.07343,716215,0.07349,2245990,0.07342,1474433,0.0735,2235746,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,485488,0.07337,540461,0.07355,973585,0.07336,940064
1784625986217000000,0.073455,0.07346,1026628,0.07345,633933,0.07347,1571873,0.07344,410651,0.07348,1403251,0.07343,716215,0.07349,2245990,0.07342,1474433,0.0735,2235746,0.07341,1986353,0.07351,1726056,0.0734,1043681,0.07352,944982,0.07339,609798,0.07353,911048,0.07338,1060855,0.07354,485488,0.07337,540461,0.07355,973585,0.07336,940064
1784625986358000000,0.073455,0.07346,1026628,0.07345,638756,0.07347,1571873,0.07344,410651,0.07348,1403251,0.07343,708049,0.07349,2254149,0.07342,1474435,0.0735,2235746,0.07341,1986353,0.07351,1726058,0.0734,1043683,0.07352,944982,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625986500000000,0.073455,0.07346,1026831,0.07345,638825,0.07347,1571873,0.07344,410651,0.07348,1403056,0.07343,708049,0.07349,2254149,0.07342,1474435,0.0735,2235746,0.07341,1986353,0.07351,1726058,0.0734,1043683,0.07352,944982,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625986810000000,0.073455,0.07346,1026831,0.07345,618894,0.07347,1571873,0.07344,410651,0.07348,1403056,0.07343,745917,0.07349,2254149,0.07342,1618544,0.0735,2235746,0.07341,1850049,0.07351,1726058,0.0734,1043683,0.07352,944982,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625986913000000,0.073455,0.07346,1026725,0.07345,618894,0.07347,1571873,0.07344,410651,0.07348,1403056,0.07343,745917,0.07349,2254149,0.07342,1618544,0.0735,2235746,0.07341,1850049,0.07351,1726058,0.0734,1043683,0.07352,944982,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625987240000000,0.073455,0.07346,1033255,0.07345,618894,0.07347,1571873,0.07344,410651,0.07348,1402987,0.07343,743417,0.07349,2254149,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1726058,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625987435000000,0.073455,0.07346,1034366,0.07345,618894,0.07347,1571873,0.07344,410651,0.07348,1401921,0.07343,760187,0.07349,2254149,0.07342,1616912,0.0735,2235746,0.07341,1854181,0.07351,1726058,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625987527000000,0.073455,0.07346,1034366,0.07345,618894,0.07347,1571873,0.07344,410651,0.07348,1401921,0.07343,760187,0.07349,2254149,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1726058,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625987730000000,0.073455,0.07346,1034440,0.07345,618894,0.07347,1571792,0.07344,410651,0.07348,1401921,0.07343,760187,0.07349,2254149,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1726058,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625987912000000,0.073455,0.07346,1034440,0.07345,618894,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1742444,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988015000000,0.073455,0.07346,1033505,0.07345,618894,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1744898,0.0734,1043683,0.07352,944908,0.07339,609798,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988143000000,0.073455,0.07346,1033505,0.07345,618894,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1614412,0.0735,2235746,0.07341,1856681,0.07351,1744898,0.0734,1043683,0.07352,944908,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988213000000,0.073455,0.07346,1033505,0.07345,619216,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1614412,0.0735,2235820,0.07341,1856681,0.07351,1744898,0.0734,1043683,0.07352,944908,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988395000000,0.073455,0.07346,1033505,0.07345,619216,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1616114,0.0735,2235820,0.07341,1856681,0.07351,1744898,0.0734,1043683,0.07352,944908,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988505000000,0.073455,0.07346,1033482,0.07345,619216,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1616114,0.0735,2235820,0.07341,1856681,0.07351,1744898,0.0734,1043683,0.07352,944908,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988582000000,0.073455,0.07346,1033482,0.07345,620568,0.07347,1571792,0.07344,410651,0.07348,1398519,0.07343,760187,0.07349,2257551,0.07342,1616114,0.0735,2235820,0.07341,1856681,0.07351,1759344,0.0734,1043683,0.07352,967342,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625988835000000,0.073455,0.07346,1023482,0.07345,621137,0.07347,1571792,0.07344,424379,0.07348,1320298,0.07343,760187,0.07349,2257551,0.07342,1616114,0.0735,2235820,0.07341,1856681,0.07351,1759344,0.0734,1043683,0.07352,967342,0.07339,608095,0.07353,911050,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625989030000000,0.073455,0.07346,1023210,0.07345,621137,0.07347,1571792,0.07344,424379,0.07348,1320298,0.07343,760187,0.07349,2257551,0.07342,1616114,0.0735,2235820,0.07341,1856681,0.07351,1759344,0.0734,1043683,0.07352,967342,0.07339,608095,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,940064
1784625989299000000,0.073455,0.07346,1023211,0.07345,621095,0.07347,1855688,0.07344,426274,0.07348,1323700,0.07343,738455,0.07349,2295013,0.07342,1482808,0.0735,2235820,0.07341,2009850,0.07351,1744907,0.0734,1068290,0.07352,967342,0.07339,610475,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540916,0.07355,965419,0.07336,942246
1784625989394000000,0.073455,0.07346,1024378,0.07345,620099,0.07347,1855688,0.07344,427148,0.07348,1408352,0.07343,738455,0.07349,2295013,0.07342,1482808,0.0735,2235820,0.07341,2009850,0.07351,1744907,0.0734,1068290,0.07352,967342,0.07339,608095,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,942246
1784625989628000000,0.073455,0.07346,1024378,0.07345,620099,0.07347,1855688,0.07344,427148,0.07348,1408352,0.07343,738455,0.07349,2300453,0.07342,1482808,0.0735,2235820,0.07341,2009850,0.07351,1744907,0.0734,1068290,0.07352,967342,0.07339,608095,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,965419,0.07336,942246
1784625990002000000,0.073455,0.07346,1024378,0.07345,620099,0.07347,1855688,0.07344,427148,0.07348,1408352,0.07343,738455,0.07349,2300453,0.07342,1482808,0.0735,2235820,0.07341,2009850,0.07351,1744907,0.0734,1068290,0.07352,963306,0.07339,608095,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,947840,0.07336,942246
1784625990108000000,0.073455,0.07346,1024378,0.07345,620099,0.07347,1855688,0.07344,416044,0.07348,1408352,0.07343,721845,0.07349,2300453,0.07342,1493906,0.0735,2235820,0.07341,2003218,0.07351,1744907,0.0734,1068290,0.07352,963306,0.07339,614727,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,947840,0.07336,942246
1784625990366000000,0.073455,0.07346,1024378,0.07345,620270,0.07347,1855688,0.07344,416044,0.07348,1406990,0.07343,724345,0.07349,2299091,0.07342,1493906,0.0735,2235820,0.07341,2000718,0.07351,1744907,0.0734,1068290,0.07352,963306,0.07339,614727,0.07353,905661,0.07338,1069014,0.07354,485488,0.07337,540461,0.07355,947840,0.07336,942246
1784625990712000000,0.073455,0.07346,1090012,0.07345,159649,0.07347,1909855,0.07344,291260,0.07348,1398762,0.07343,507424,0.07349,2292642,0.07342,1274342,0.0735,2246271,0.07341,2026307,0.07351,1660765,0.0734,1169378,0.07352,963306,0.07339,724727,0.07353,911364,0.07338,1070862,0.07354,486846,0.07337,540530,0.07355,947840,0.07336,940064
1784625991101000000,0.07344500000000001,0.07345,1325165,0.07344,496422,0.07346,1175688,0.07343,452977,0.07347,2211666,0.07342,965335,0.07348,1667004,0.07341,1935933,0.07349,2062227,0.0734,1310922,0.0735,2286459,0.07339,769674,0.07351,1646967,0.07338,1068391,0.07352,897228,0.07337,567214,0.07353,915348,0.07336,943901,0.07354,556873,0.07335,479842
1784625991299000000,0.07344500000000001,0.07345,1327448,0.07344,496647,0.07346,1169017,0.07343,452977,0.07347,2270621,0.07342,953583,0.07348,1675287,0.07341,2091606,0.07349,2009132,0.0734,1319149,0.0735,2294637,0.07339,778045,0.07351,1638799,0.07338,1060057,0.07352,905466,0.07337,574677,0.07353,907105,0.07336,1083564,0.07354,698524,0.07335,483898
1784625991409000000,0.07344500000000001,0.07345,1327531,0.07344,106291,0.07346,1214197,0.07343,452176,0.07347,2270513,0.07342,953583,0.07348,1675211,0.07341,1955469,0.07349,2002324,0.0734,1312925,0.0735,2294637,0.07339,780841,0.07351,1639072,0.07338,1068217,0.07352,905475,0.07337,574608,0.07353,906832,0.07336,1083633,0.07354,698524,0.07335,464308
1784625991508000000,0.07344500000000001,0.07345,1327531,0.07344,108200,0.07346,1207386,0.07343,452176,0.07347,2270513,0.07342,953583,0.07348,1675211,0.07341,1955469,0.07349,2009132,0.0734,1312925,0.0735,2294637,0.07339,780841,0.07351,1639072,0.07338,1068217,0.07352,905475,0.07337,574608,0.07353,906832,0.07336,1083633,0.07354,698524,0.07335,464308
1784625991642000000,0.07344500000000001,0.07345,1327600,0.07344,615309,0.07346,1207243,0.07343,452036,0.07347,2270513,0.07342,960398,0.07348,1675211,0.07341,1955609,0.07349,2008992,0.0734,1443641,0.0735,2294637,0.07339,774023,0.07351,1639327,0.07338,1068217,0.07352,905475,0.07337,574677,0.07353,906832,0.07336,1083564,0.07354,698524,0.07335,464308
1784625991741000000,0.07344500000000001,0.07345,1329301,0.07344,615672,0.07346,1207243,0.07343,452890,0.07347,2270513,0.07342,958152,0.07348,1673510,0.07341,1956394,0.07349,2008992,0.0734,1443641,0.0735,2294637,0.07339,774023,0.07351,1639327,0.07338,1066164,0.07352,905475,0.07337,574677,0.07353,906832,0.07336,1083564,0.07354,698524,0.07335,464308
1784625991851000000,0.07344500000000001,0.07345,1325360,0.07344,703222,0.07346,1207351,0.07343,452960,0.07347,2267187,0.07342,958152,0.07348,1676912,0.07341,1956394,0.07349,2008992,0.0734,1443641,0.0735,2294637,0.07339,774023,0.07351,1639327,0.07338,1066164,0.07352,905475,0.07337,574677,0.07353,906832,0.07336,1083564,0.07354,698524,0.07335,464308
1784625992029000000,0.07344500000000001,0.07345,1017954,0.07344,694565,0.07346,1153437,0.07343,452960,0.07347,2267187,0.07342,958152,0.07348,1676912,0.07341,1957420,0.07349,2008992,0.0734,1443641,0.0735,2294637,0.07339,771227,0.07351,1639327,0.07338,1065481,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,700948,0.07335,463660
1784625992158000000,0.07344500000000001,0.07345,1014217,0.07344,694565,0.07346,1153437,0.07343,452960,0.07347,2267327,0.07342,954589,0.07348,1676912,0.07341,1957420,0.07349,2008992,0.0734,1443641,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1065481,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,700948,0.07335,463660
1784625992247000000,0.07344500000000001,0.07345,1014289,0.07344,694977,0.07346,1153437,0.07343,449420,0.07347,2267327,0.07342,954589,0.07348,1676912,0.07341,1959289,0.07349,2008992,0.0734,1443641,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1067110,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1084940,0.07354,703102,0.07335,503500
1784625992337000000,0.07344500000000001,0.07345,1014289,0.07344,645977,0.07346,1153437,0.07343,449420,0.07347,2267327,0.07342,954589,0.07348,1676912,0.07341,1961789,0.07349,2008992,0.0734,1441141,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1065481,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,703102,0.07335,463660
1784625992496000000,0.07344500000000001,0.07345,1014997,0.07344,650220,0.07346,1152617,0.07343,449420,0.07347,2267327,0.07342,954589,0.07348,1676912,0.07341,1967237,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1065481,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,703102,0.07335,463660
1784625992895000000,0.07344500000000001,0.07345,1014997,0.07344,649849,0.07346,1152617,0.07343,449420,0.07347,2267327,0.07342,954589,0.07348,1676912,0.07341,1967237,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1065481,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,703102,0.07335,463660
1784625993121000000,0.07344500000000001,0.07345,1015066,0.07344,649849,0.07346,1152548,0.07343,449420,0.07347,2267327,0.07342,971071,0.07348,1676912,0.07341,1967237,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,703102,0.07335,463660
1784625993219000000,0.07344500000000001,0.07345,1015066,0.07344,649843,0.07346,1152548,0.07343,449420,0.07347,2269633,0.07342,971071,0.07348,1676912,0.07341,1967237,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,906832,0.07336,1083564,0.07354,703102,0.07335,463660
1784625993356000000,0.07344500000000001,0.07345,1015524,0.07344,649830,0.07346,1152548,0.07343,449420,0.07347,2269178,0.07342,971071,0.07348,1676912,0.07341,1963460,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,907877,0.07336,1083564,0.07354,703102,0.07335,464705
1784625993459000000,0.07344500000000001,0.07345,1023386,0.07344,649830,0.07346,1135204,0.07343,449420,0.07347,2269178,0.07342,971071,0.07348,1676912,0.07341,1963460,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,907877,0.07336,1083564,0.07354,703102,0.07335,464705
1784625993557000000,0.07344500000000001,0.07345,1032780,0.07344,649830,0.07346,1135135,0.07343,449420,0.07347,2269178,0.07342,1031328,0.07348,1676912,0.07341,1963460,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,907877,0.07336,1083564,0.07354,703102,0.07335,464705
1784625993665000000,0.07344500000000001,0.07345,1032850,0.07344,649830,0.07346,1135135,0.07343,449420,0.07347,2269178,0.07342,1031328,0.07348,1676912,0.07341,1963460,0.07349,2008992,0.0734,1440322,0.0735,2292292,0.07339,766760,0.07351,1639327,0.07338,1070872,0.07352,905475,0.07337,574402,0.07353,907877,0.07336,1083564,0.07354,703102,0.07335,464705
1784625993803000000,0.07344500000000001,0.07345,1032850,0.07344,649830,0.07346,1135135,0.07343,449420,0.07347,2190850,0.07342,1023160,0.07348,1685072,0.07341,1971638,0.07349,2000824,0.0734,1432154,0.0735,2300452,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625993861000000,0.07344500000000001,0.07345,1034992,0.07344,649830,0.07346,1135135,0.07343,449420,0.07347,2188337,0.07342,1023160,0.07348,1685072,0.07341,1971638,0.07349,2000824,0.0734,1432154,0.0735,2300452,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625994200000000,0.07344500000000001,0.07345,1034914,0.07344,649830,0.07346,1135135,0.07343,449420,0.07347,2188337,0.07342,1023160,0.07348,1685072,0.07341,1971638,0.07349,2000824,0.0734,1432154,0.0735,2300452,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625994297000000,0.07344500000000001,0.07345,1034914,0.07344,649761,0.07346,1135135,0.07343,449420,0.07347,2188337,0.07342,1023160,0.07348,1685072,0.07341,1971638,0.07349,2000824,0.0734,1432154,0.0735,2300452,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625994539000000,0.07344500000000001,0.07345,1034914,0.07344,651412,0.07346,1135135,0.07343,449420,0.07347,2332017,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2164352,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625994940000000,0.07344500000000001,0.07345,1034983,0.07344,652723,0.07346,1135135,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2164352,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625995101000000,0.07344500000000001,0.07345,1034983,0.07344,670558,0.07346,1135135,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1434248,0.0735,2164352,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,899709,0.07336,1083564,0.07354,703102,0.07335,464705
1784625995528000000,0.07344500000000001,0.07345,1034993,0.07344,670733,0.07346,1147612,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2164352,0.07339,774929,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,892081,0.07336,1083564,0.07354,703102,0.07335,464705
1784625995835000000,0.07344500000000001,0.07345,1034993,0.07344,670733,0.07346,1147612,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2164352,0.07339,774727,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,892081,0.07336,1083564,0.07354,703102,0.07335,464705
1784625995947000000,0.07344500000000001,0.07345,1034974,0.07344,670733,0.07346,1147612,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2164352,0.07339,774727,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,892081,0.07336,1083564,0.07354,703102,0.07335,464705
1784625996029000000,0.07344500000000001,0.07345,1034974,0.07344,669859,0.07346,1147612,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2166781,0.07339,776844,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,892081,0.07336,1080179,0.07354,703102,0.07335,468091
1784625996132000000,0.07344500000000001,0.07345,1035955,0.07344,669859,0.07346,1146501,0.07343,449420,0.07347,2332194,0.07342,1028623,0.07348,1685072,0.07341,1977086,0.07349,2000824,0.0734,1432154,0.0735,2166781,0.07339,776844,0.07351,1631159,0.07338,1062704,0.07352,913635,0.07337,582571,0.07353,892081,0.07336,1080179,0.07354,703102,0.07335,468091
